"rcaState","rptMStateKey","rcaID","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
"106","ES",2901,"ESRI557","EMBALSE DE PORTAJE","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2902,"ESRI558","EMBALSE DE BROVALES","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2903,"ESRI559","EMBALSE DE VALUENGO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2935,"ESCM605","EMBALSE DE GORCH-BLAU","98","3323",,False,False,False,29/05/2003,False,False,True,False,"75/440/CEE NITRATOS",False,False,False,False,,False
"106","ES",2936,"ESCM606","EMBALSE DE CUBER","98","3324",,False,False,False,29/05/2003,False,False,True,False,"75/440/CEE NITRATOS",False,False,False,False,,False
"106","ES",2937,"ESCM607","EMBALSE DE IBAI-EDER","98","3325",,False,False,False,15/09/2004,False,False,True,False,"",False,False,False,False,,False
"106","ES",2938,"ESCM608","EMBALSE DE URKULU","98","3326",,False,False,False,15/09/2004,False,False,True,False,"",False,False,False,False,,False
"106","ES",2939,"ESCM609","EMBALSE DE AIXOLA","98","3327",,False,False,False,15/09/2004,False,False,True,False,"",False,False,False,False,,False
"106","ES",2940,"ESCM610","EMBALSE DE BARRENDIOLA","98","3328",,False,False,False,15/09/2004,False,False,True,False,"",False,False,False,False,,False
"106","ES",2941,"ESCM611","EMBALSE DE EL MILAGRO","98","3329",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2942,"ESCM612","EMBALSE DEL CHARCO DEL CURA","98","3330",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2943,"ESCM613","EMBALSE DE ALCORA","98","3331",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2944,"ESCM614","EMBALSE DE ESPINAR","98","3332",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2945,"ESCM615","EMBALSE DE TEJO","98","3333",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2946,"ESCM616","EMBALSE DE FUENTES CLARAS","98","3334",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2947,"ESCM617","EMBALSE LAS COGOTAS","98","3335",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2948,"ESCM618","CATCHMENT OF EMBALSE DE BALAGUER","98","3336",,False,False,False,10/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2949,"ESCM619","EMBALSE DE ZALAMEA","98","3337",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2950,"ESCM620","FRENTE LITORAL DEL P N DEL PRAT DE CABANES - TORRE","98","3888",,False,False,False,05/09/2002,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2951,"ESCM621","BAHIA DE BENICASSIM - CASTELLON DE LA PLANA","98","2577",,False,False,False,05/09/2002,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2952,"ESCM622","FRENTE LITORAL DEL PARQUE NATURAL DE L'ALBUFERA","98","4018",,False,False,False,05/09/2002,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2953,"ESCM623","FRENTE LITORAL DEL PARQUE NATURAL DE MONTGO","98","4019",,False,False,False,05/09/2002,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2954,"ESCM624","FRENTE LITORAL DEL PN DEL PENYAL D'IFAC","98","4020",,False,False,False,05/09/2002,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2955,"ESCM625","FRENTE LITORAL DEL PN DE LAS SALINAS DE SANTA POLA","98","2680",,False,False,False,05/09/2002,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2956,"ESCM626","CATCHMENT OF RIA DE PONTEVEDRA","98","2681",,False,False,False,30/05/2001,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2957,"ESCM627","CATCHMENT OF MAR MENOR","98","2682",,False,False,False,23/06/2001,False,True,False,False,"",False,False,False,False,,False
"106","ES",2958,"ESCM628","CATCHMENT OF LIC MAR DE LAS CALMAS (EL HIERRO)","98","2683",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2959,"ESCM629","CATCHMENT OF LIC FRANJA MARINA VALLE GRAN REY (LA GOMERA)","98","2684",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2960,"ESCM630","LIC CHARCO DEL CONDE (LA GOMERA)","98","2685",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2961,"ESCM631","LIC CHARCO DEL CIENO (LA GOMERA)","98","2686",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2962,"ESCM632","LIC FRANJA MARINA DE FUENCALIENTE (LA PALMA)","98","2687",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2963,"ESCM633","LIC FRANJA MARINA TENO-RASCA (TENERIFE)","98","2688",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2992,"ESCM662","S'ESTANY DES PEIX (FORMENTERA)","98","3659",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",2993,"ESCM663","ESTANYS DE SA SAL ROSSA (IBIZA)","98","3837",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",2994,"ESCM664","SES SALINES - STANYS DES CAVALLET (IBIZ","98","3838",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",2995,"ESCM665","ALBUFERA DE MERCADAL (MENORCA)","98","3839",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2996,"ESCM666","ALBUFERA DE FORNELLS (MENORCA)","98","3840",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2997,"ESCM667","ES SALOBRAR DE CAMPOS (MALLORCA)","98","3139",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",2998,"ESCM668","LA PRESA DE LA ENCANTADORA","98","3338",,False,False,False,04/02/2004,False,False,True,False,"",False,False,False,False,,False
"106","ES",2999,"ESCM669","FRANJA COSTERA PARQUE NACIONAL TIMANFAYA","98","2696",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",3000,"ESCM670","SITIO DE INTERES CIENTIFICO DE JANUBIO","98","2697",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",3001,"ESCM671","EL CHARCO DE SAN GINES","98","2698",,False,False,False,04/02/2004,False,True,False,False,"",False,False,False,False,,False
"106","ES",3002,"ESCM672","LA CHARCA DE MASPALOMAS","98","2699",,False,False,False,04/02/2004,False,True,False,False,"",False,False,False,False,,False
"106","ES",3003,"ESCM673","BAHIA INTERIOR DE LA PLAYA DE LAS CANTERAS","98","2700",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",3004,"ESCM674","PLAYA D'ES PUJOL (FORMENTERA)","98","2701",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3005,"ESCM675","PLAYA DE MIGJORN (FORMENTERA)","98","2702",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3006,"ESCM676","CALA LLONGA (IBIZA)","98","2703",,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3007,"ESCM677","CALA VEDELLA (IBIZA)","98","2704",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3008,"ESCM678","BAHIA DE PORTMANY","98","2705",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3009,"ESCM679","CALA DE SANT VICENC (IBIZA)","98","2706",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3010,"ESCM680","CALA LLENYA (IBIZA)","98","2707",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3011,"ESCM681","ES CANAR (IBIZA)","98","2708",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3012,"ESCM682","BAHIA DE TALAMANCA (IBIZA)","98","2709",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3013,"ESCM683","PLAYA D'EN BOSSA - FIGUERETES","98","2710",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3014,"ESCM684","ES CODOLAR (IBIZA) (SE HA DELIMITADO LA PLAYA)","98","2711",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3015,"ESCM685","ES JONDAL (IBIZA)","98","3793",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3016,"ESCM686","PORT DES PORROIG (IBIZA)","98","3794",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3017,"ESCM687","CALA BASSA (IBIZA)","98","3795",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3018,"ESCM688","ES PORTITXOL (IBIZA)","98","3841",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3019,"ESCM689","BAHIA DEL PORT DE SANT MIQUEL Y BENIARRAS (IBIZA)","98","3842",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3020,"ESCM690","XARRACA (IBIZA)","98","3843",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3021,"ESCM691","CALA DE PORTINATX (IBIZA)","98","3844",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3991,"ESCA711","BAHIA DE ALCUDIA (1 Y 2) (MALLORCA)","101","",,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3992,"ESCA712","CALA MURTA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3993,"ESCA713","CALA ANGUILA - CALA MENDIA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3994,"ESCA714","CALA VARQUES (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","UK",4210,"UKWAWA_CM121","Tributaries to Coastal Area Cardiff Bay","98","3558",,False,False,False,01/10/2002,False,True,False,False,"",False,False,False,False,,False
"106","IT",4777,"ITLK03SA0000000006","ENDINE_LAGO","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4778,"ITLK03SA0000000007","GARDA_LAGO","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4779,"ITLK03SA0000000008","GARLATE_LAGO","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4780,"ITLK03SA0000000009","IDRO_LAGO","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4781,"ITLK03SA0000000010","Lago d’Iseo e Torbiere Lago Iseo","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","UK",4212,"UKNI_NA","Normal areas of Northern Ireland","100","",,False,False,False,31/12/2006,False,False,False,False,"",False,False,False,False,,False
"106","UK",3485,"UKS9127163","River Doon","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","ES",3934,"ESCA716","PORTOCOLOM - CALO D'EN MARCAL (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3935,"ESCA717","CALA MITJANA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3936,"ESCA718","PORTOPRETO (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3937,"ESCA719","BAHIA DE CALA MONDRAGO (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3938,"ESCA720","CALA FIGUERA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3941,"ESCA722","BAHIA DE PEGUERA Y STA. PON�A (MALLORCA)","101","",,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3942,"ESCA723","PUERTO DE ANDRATX (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3943,"ESCA724","PUERTO DE SOLLER (MALLORCA)","101","",,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3944,"ESCA725","CALA SANT VICENC (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3945,"ESCA726","CALA RAJADA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3947,"ES-NA","Normal area of Spain","100","",,False,False,False,,False,False,False,False,"",False,False,False,False,,False
"106","IT",4891,"ITCM20CSA000000011","Riu Cixerri a Genna is Abis (Basso Cixerri)","98","5062",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4892,"ITCM20CSA000000012","Riu Cixerri a Lago di Punta Gennarta","98","5083",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4893,"ITCM20CSA000000013","Riu Palmas a Bau Pressiu","98","5063",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4894,"ITCM20CSA000000014","Riu Cixerri a Medau Zirimilis","98","5082",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4895,"ITCM20CSA000000015","Riu Palmas a Lago di Monte Prano","98","5084",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4896,"ITCM20CSA000000016","Flumini Mannu a Lago di Is Barroccus","98","5061",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4897,"ITCM20CSA000000017","Flumini Mannu a Diga di Santu Miali (Sa forada)","98","5064",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4898,"ITCM20CSA000000018","Flumini Mannu a Flumini Mannu a Casa Fiume","98","5060",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4899,"ITCM20CSA000000019","Riu di Corongiu a Lago di Corongiu","98","5081",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4900,"ITCM20CSA000000020","Fiume Flumendosa a Lago alto del Flumendosa (Bau Muggeris)","98","5077",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","ES",3960,"ESCA749","CALA SALADA (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3961,"ESCA750","CALA NOVA (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","IT",4770,"ITCM03CSA000000046","PUSIANO_BACINO","98","4789",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4995,"ITTW20SA0000000015","Stagno di san Teodoro","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4996,"ITTW20SA0000000016","Stagno Santa Giusta","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4997,"ITTW20SA0000000017","Stagno di Tortoli","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4998,"ITTW20SA0000000018","Peschiera San Giovanni","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4999,"ITTW20SA0000000019","Stagno di Colustrai","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",5000,"ITLK20SA0000000020","Lago di Casaraccio","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",5001,"ITCA20SA0000000021","Golfo di Olbia","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","ES",4096,"ESCA752","CALA AGULLA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",4097,"ESCA753","PUERTO DE MANACOR (MALLORCA)","101","",,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",4098,"ESCA754","CALES DE MALLORCA (ENTRE CALA ANTENA Y CALA MURADA)","101","",,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",4099,"ESCA755","CALA SA NAU (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",4100,"ESCA756","CALA FERRERA - CALA D'OR (MALLORCA)","101","",,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","UK",4101,"UKSCM9127150","Monikie Burn (including Panlathymill Burn)","98","3471",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4102,"UKSCM9127151","Motray Water","98","3472",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","ES",2567,"ESCA739","CALA DE DEIA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2568,"ESCA745","BAHIA DE CALA MILLOR (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2569,"ESCA751","BAHIA DE SANTA EULALIA DES RIU (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2570,"ESCA757","BAHIA D'ES TREN - SA RAPITA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2571,"ESCA985","PORT DELS ALFACS","101","",,False,False,False,12/06/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4972,"ITCM20CSA000000092","Fiume Flumendosa a Diga Flumineddu a Capanna Silicheri","98","5056",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","ES",2573,"ESCM360","RIO ALBERCHE (ESCALONA)","98","3152",,False,False,False,28/07/2006,False,False,False,True,"DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975, RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE)",False,False,False,False,,False
"106","ES",2574,"ESCM365","RIO ARLANZON (BURGOS)","98","3157",,False,False,False,28/07/2006,False,False,False,True,"PARAMETROS FISICO-QUIMICOS Y MICROBIOLOGICOS",False,False,False,False,,False
"106","ES",2575,"ESCM371","CATCHMENT OF FREIXA 2 RIO TEA (3) EN PONTEAREAS","98","3163",,False,False,False,28/07/2006,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2576,"ESCA461","S'AMARADOR (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2577,"ESCA621","BAHIA DE BENICASSIM - CASTELLON DE LA PLANA","101","",,False,False,False,05/09/2002,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",2578,"ESCA643","LIC PLAYA DEL MATORRAL (FUERTEVENTURA)","101","",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2579,"ESCA644","LIC PLAYAS DE SOTAVENTO DE JANDIA","101","",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2580,"ESCA645","LIC SEBADALES DE CORRALEJO (FUERTEVENTURA)","101","",,False,False,False,04/02/2004,False,False,False,True,"",False,False,False,False,,False
"106","ES",2581,"ESCA646","MARISMAS DE SANTO�A","101","",,False,False,False,31/07/2001,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","IT",4973,"ITCM20CSA000000093","Flumini Mannu a Traversa Riu Mannu","98","5059",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4974,"ITCM20CSA000000094","Riu Mannu a Traversa Rio Mascari","98","5043",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4975,"ITCM20CSA000000095","Fiume Cedrino a Traversa Rio di Orgosolo","98","5076",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4976,"ITCM20CSA000000096","Fiume Tirso a Traversa Tirso a S. Vittoria","98","5067",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4977,"ITCM20CSA000000097","Riu de Leonaxiu a Su Stangioni","98","5037",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","ES",3248,"ESRI494","EMBALSE DE FINISTERRE","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3249,"ESRI495","EMBALSE DE AZUTAN","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3250,"ESRI496","EMBALSE DE PALMACES","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3251,"ESRI497","EMBALSE DE EL CASTRO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3252,"ESRI498","EMBALSE DE EL VICARIO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3253,"ESRI499","EMBALSE DE CIJARA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3254,"ESRI500","EMBALSE DE GUADALEN","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3255,"ESRI501","EMBALSE DE CAMARILLAS","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3256,"ESRI502","EMBALSE DE ORDUNTE","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3257,"ESRI503","EMBALSE DE BARRIOS DE LUNA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3258,"ESRI504","EMBALSE DE PORMA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3259,"ESRI505","EMBALSE DE RIAO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3260,"ESRI506","EMBALSE DE CAMPORREDONDO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3261,"ESRI507","EMBALSE DE COMPUERTO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3262,"ESRI508","EMBALSE DE AGUILAR DE CAMPOO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3263,"ESRI509","EMBALSE DE LA REQUEJADA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3264,"ESRI510","EMBALSE DE CERVERA-RUESGA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3265,"ESRI511","EMBALSE DE ARLANZON","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3266,"ESRI512","EMBALSE DE UZQUIZA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3267,"ESRI513","EMBALSE DE CUERDA DEL POZO","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3268,"ESRI514","EMBALSE DE LAS VENCIAS","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
