"dcpState","rptMStateKey","dcpID","uwwID","dcpCode","dcpName","dcpNuts","dcpLatitude","dcpLongitude","dcpWaterBodyType","dcpIrrigation","dcpTypeOfReceivingArea","rcaID","dcpSurfaceWaters","dcpWaterbodyID","dcpNotAffect","dcpMSProvide","dcpCOMAccept","dcpGroundWater","dcpReceivingWater","dcpWFDSubUnit","dcpWFDRBD","dcpRemarks","dcpWFDRBDReferenceDate","dcpWaterBodyReferenceDate","dcpGroundWaterReferenceDate","dcpReceivingWaterReferenceDate","dcpWFDSubUnitReferenceDate"
"106","DE",6454,5266,"DEDP_ST153631000005","Havel",2451,52.83888,12.06154,"115","","101",6,"123","","","","","","","","DE_5000","",,,,,
"106","DE",6455,5267,"DEDP_ST153631000008","Gr. 007 z.Aland",2451,52.88133,11.75634,"115","","101",6,"123","DEST_MEL05OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6456,5268,"DEDP_ST153631000015","Golle",2451,52.78968,11.76278,"115","","101",6,"123","DEST_MEL05OW18-00","","","","","","","DE_5000","",,,,,
"106","DE",6457,5269,"DEDP_ST153631000025","Uchte",2451,52.72738,11.85711,"115","","101",6,"123","DEST_MEL05OW18-00","","","","","","","DE_5000","",,,,,
"106","DE",6458,5270,"DEDP_ST153631000029","Elbe",2451,52.7209,12.02126,"115","","101",6,"123","DEST_MEL07OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6414,5226,"DEDP_ST152681000003","Rippach",2443,51.14825,12.09318,"115","","101",6,"123","DEST_SAL05OW12-00","","","","","","","DE_5000","",,,,,
"106","DE",6415,5227,"DEDP_ST152681000004","Saale",2443,51.19463,11.91839,"115","","101",6,"123","DEST_SAL05OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6416,5228,"DEDP_ST152681000006","Saale",2443,51.28098,12.05002,"115","","101",6,"123","DEST_SAL05OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6417,5229,"DEDP_ST153521000001","Eine",2446,51.74704,11.48882,"115","","101",6,"123","DEST_SAL07OW07-00","","","","","","","DE_5000","",,,,,
"106","DE",6418,5230,"DEDP_ST153521000002","Zflgr. z Heckl. Hauptg.",2446,51.85674,11.54346,"115","","101",6,"123","DEST_SAL19OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6419,5231,"DEDP_ST153521000003","Selke",2446,51.79874,11.30659,"115","","101",6,"123","DEST_SAL20OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6420,5232,"DEDP_ST153521000011","Selke",2446,51.83648,11.26946,"115","","101",6,"123","DEST_SAL20OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6421,5233,"DEDP_ST153521000014","Bode",2453,51.86029,11.63269,"115","","101",6,"123","DEST_SAL19OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6422,5234,"DEDP_ST153551000001","Aller",2447,52.14284,11.19581,"115","","101",6,"123","DEST_WESOW03-00","","","","","","","DE_4000","",,,,,
"106","DE",6423,5235,"DEDP_ST153551000002","Lehnertsgraben",2447,52.0227,11.24036,"115","","101",6,"123","DEST_SAL17OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6424,5236,"DEDP_ST153551000003","Sarre",2447,52.05127,11.44848,"115","","101",6,"123","DEST_SAL19OW06-00","","","","","","","DE_5000","",,,,,
"106","DE",6425,5237,"DEDP_ST153551000006","Aller",2447,52.18587,11.16125,"115","","101",6,"123","DEST_WESOW03-00","","","","","","","DE_4000","",,,,,
"106","DE",6426,5238,"DEDP_ST153551000009","Völpker Mühlenbach",2447,52.13582,11.09501,"115","","101",6,"123","DEST_SAL18OW13-00","","","","","","","DE_5000","",,,,,
"106","DE",6427,5239,"DEDP_ST153551000011","Schöninger Aue",2447,52.11856,11.00513,"115","","101",6,"123","DEST_SAL18OW15-00","","","","","","","DE_5000","",,,,,
"106","DE",6428,5240,"DEDP_ST153551000018","Geesgraben",2447,52.07948,11.35725,"115","","101",6,"123","DEST_SAL19OW03-00","","","","","","","DE_5000","",,,,,
"106","DE",6459,5271,"DEDP_ST153631000030","Haidgr.z.Trübengr.",2451,52.67263,12.06854,"115","","101",6,"123","DEST_HAVOW28-00","","","","","","","DE_5000","",,,,,
"106","DE",6460,5272,"DEDP_ST153631000036","Elbe",2451,52.57497,11.99051,"115","","101",6,"123","DEST_MEL07OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6461,5273,"DEDP_ST153631000041","Elbe",2451,52.53344,11.97416,"115","","101",6,"123","DEST_MEL07OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6462,5274,"DEDP_ST153631000043","Tanger",2451,52.49715,11.74963,"115","","101",6,"123","DEST_MEL04OW04-00","","","","","","","DE_5000","",,,,,
"106","DE",6463,5275,"DEDP_ST153641000001","Bode",2452,51.80937,11.19204,"115","","101",6,"123","DEST_SAL17OW02-00","","","","","","","DE_5000","",,,,,
"106","DE",6464,5276,"DEDP_ST153641000002","Bode",2452,51.7546,11.07745,"115","","101",6,"123","DEST_SAL17OW02-00","","","","","","","DE_5000","",,,,,
"106","DE",6465,5277,"DEDP_ST153641000004","Jordansbach",2452,51.77375,11.06605,"115","","101",6,"123","DEST_SAL17OW21-00","","","","","","","DE_5000","",,,,,
"106","DE",6466,5278,"DEDP_ST153641000006","Getel",2452,51.73058,11.26465,"115","","101",6,"123","DEST_SAL20OW06-00","","","","","","","DE_5000","",,,,,
"106","DE",6467,5279,"DEDP_ST153641000008","Langetalbach",2452,51.642,11.1274,"115","","101",6,"123","DEST_SAL20OW03-00","","","","","","","DE_5000","",,,,,
"106","DE",6468,5280,"DEDP_ST153671000002","Welsleber Röthe (Röthegraben)",2453,52.02907,11.69644,"115","","101",6,"123","DEST_MEL07OW05-00","","","","","","","DE_5000","",,,,,
"106","DE",6469,5281,"DEDP_ST153671000003","Saale",2453,51.91581,11.81464,"115","","101",6,"123","DEST_SAL08OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6470,5282,"DEDP_ST153691000002","Holtemme",2454,51.86748,10.86099,"115","","101",6,"123","DEST_SAL17OW31-00","","","","","","","DE_5000","",,,,,
"106","DE",6471,5283,"DEDP_ST153691000003","Zapfenbach",2454,51.79465,10.99546,"115","","101",6,"123","DEST_SAL17OW26-00","","","","","","","DE_5000","",,,,,
"106","DE",6472,5284,"DEDP_ST153691000004","Warme Bode",2454,51.74794,10.83374,"115","","101",6,"123","DEST_SAL17OW05-00","","","","","","","DE_5000","",,,,,
"106","DE",6473,5285,"DEDP_ST153691000024","Stimmecke",2454,51.91721,10.65843,"115","","101",6,"123","DEST_WESOW24-00","","","","","","","DE_4000","",,,,,
"106","DE",6490,5302,"DEDP_TH22507","Werra",2497,50.78438,10.33695,"115","","101",6,"123","DETH_41374+0+18","","","","","","","DE_4000","",,,,,
"106","DE",6491,5303,"DEDP_TH22548","Ulster",2497,50.76032,9.949306,"115","","101",6,"123","DETH_414_0+49","","","","","","","DE_4000","",,,,,
"106","DE",6492,5304,"DEDP_TH22567","Werra",2497,51.05831,10.25258,"115","","101",6,"123","DETH_41_68+129","","","","","","","DE_4000","",,,,,
"106","DE",6493,5305,"DEDP_TH22607","Werra",2497,50.97146,10.08917,"115","","101",6,"123","DETH_41_68+129","","","","","","","DE_4000","",,,,,
"106","DE",6494,5306,"DEDP_TH22627","Hörsel",2496,50.99853,10.24399,"115","","101",6,"123","DETH_4168_0+17","","","","","","","DE_4000","",,,,,
"106","DE",6495,5307,"DEDP_TH25756","Gera",2488,50.73717,10.83663,"115","","101",6,"123","DETH_5642_47+64","","","","","","","DE_5000","",,,,,
"106","DE",6496,5308,"DEDP_TH30356","Werra",2497,50.8062,10.28799,"115","","101",6,"123","DETH_41_170+222","","","","","","","DE_4000","",,,,,
"106","DE",6497,5309,"DEDP_TH31579","Schwarza",2484,50.64981,10.55544,"115","","101",6,"123","DETH_412+0+34","","","","","","","DE_4000","",,,,,
"106","DE",6498,5310,"DEDP_TH42825","Gramme",2489,50.97318,11.23225,"115","","101",6,"123","DETH_56434_0+33","","","","","","","DE_5000","",,,,,
"106","DE",6499,5311,"DEDP_TH43185","Pleiße",2495,50.90641,12.43887,"115","","101",6,"123","DETH_5666_40+63","","","","","","","DE_5000","",,,,,
"106","DE",6500,5312,"DEDP_TH43187","Gera",2488,50.72493,10.85386,"115","","101",6,"123","DETH_5642_47+64","","","","","","","DE_5000","",,,,,
"106","DE",6501,5313,"DEDP_TH43188","Werra",2497,50.82752,10.06401,"115","","101",6,"123","DETH_41_155+170","","","","","","","DE_4000","",,,,,
"106","DE",6502,5314,"DEDP_TH43849","Hörsel",2485,50.87504,10.63457,"115","","101",6,"123","DETH_416_41+56","","","","","","","DE_4000","",,,,,
"106","DE",6503,5315,"DEDP_TH44397","Weiße Elster",2492,50.98011,11.98745,"115","","101",6,"123","DEST_SAL15OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6504,5316,"DEDP_TH45002","Felda",2497,50.72086,10.12758,"115","","101",6,"123","DETH_4138_0+20","","","","","","","DE_4000","",,,,,
"106","DE",6505,5317,"DEDP_TH45038","Mahlgera",2486,51.07279,10.93625,"115","","101",6,"123","DETH_56428_0+12","","","","","","","DE_5000","",,,,,
"106","DE",6506,5318,"DEDP_TH45039","Auma",2494,50.70688,11.9021,"115","","101",6,"123","DETH_56648_0+30","","","","","","","DE_5000","",,,,,
"106","DE",6524,5336,"DEDP_TH8641","Wipper",2481,51.44495,10.60024,"115","","101",6,"123","DETH_5646_59+88","","","","","","","DE_5000","",,,,,
"106","DE",6525,5337,"DEDP_TH8642","Hörsel",2487,50.48757,10.79119,"115","","101",6,"123","DETH_416_0+15","","","","","","","DE_4000","",,,,,
"106","DE",6526,5338,"DEDP_TH8643","Malzbach /Rauda",2492,50.965,11.91675,"115","","101",6,"123","DETH_56654_0+18","","","","","","","DE_5000","",,,,,
"106","DE",6527,5339,"DEDP_TH8644","Gera",2475,51.04015,10.98476,"115","","101",6,"123","DETH_5642_0+29","","","","","","","DE_5000","",,,,,
"106","DE",6528,5340,"DEDP_TH8645","Hörsel",2485,50.93686,10.56519,"115","","101",6,"123","DETH_416_15+41","","","","","","","DE_4000","",,,,,
"106","DE",6529,5341,"DEDP_TH8646","Weiße Elster",2476,50.92076,12.03036,"115","","101",6,"123","DETH_566_105+120","","","","","","","DE_5000","",,,,,
"106","DE",6530,5342,"DEDP_TH8647","Flutgraben/Wilder Graben /Nesse",2485,50.96853,10.69761,"115","","101",6,"123","DETH_4168_17+52","","","","","","","DE_4000","",,,,,
"106","DE",6531,5343,"DEDP_TH8648","Weiße Elster",2494,50.68349,12.1799,"115","","101",6,"123","DETH_566_120+153","","","","","","","DE_5000","",,,,,
"106","DE",6532,5344,"DEDP_TH8649","Leine",2480,51.37237,10.03293,"115","","101",6,"123","DETH_488_222+237","","","","","","","DE_4000","",,,,,
"106","DE",6533,5345,"DEDP_TH8650","Rauda",2492,50.90083,11.86232,"115","","101",6,"123","DETH_56654_0+18","","","","","","","DE_5000","",,,,,
"106","DE",6534,5346,"DEDP_TH8651","Werra",2487,50.43843,10.7001,"115","","101",6,"123","DETH_41_222+261","","","","","","","DE_4000","",,,,,
"106","DE",6535,5347,"DEDP_TH8652","Saale",2477,50.9575,11.63415,"115","","101",6,"123","DETH_56_170+262","","","","","","","DE_5000","",,,,,
"106","DE",6536,5348,"DEDP_TH8653","Saale",2492,50.81199,11.58705,"115","","101",6,"123","DETH_56_170+262","","","","","","","DE_5000","",,,,,
"106","DE",6537,5349,"DEDP_TH8654","Ohne",2480,51.37533,10.33605,"115","","101",6,"123","DETH_56462_0+15","","","","","","","DE_5000","",,,,,
"106","DE",6538,5350,"DEDP_TH8655","Ilm",2488,50.67794,10.94187,"115","","101",6,"123","DETH_56382_92+114","","","","","","","DE_5000","",,,,,
"106","DE",6539,5351,"DEDP_TH8656","Werra",2484,50.58584,10.40775,"115","","101",6,"123","DETH_41_170+222","","","","","","","DE_4000","",,,,,
"106","DE",6540,5352,"DEDP_TH8657","Unstrut",2482,51.20611,10.50174,"115","","101",6,"123","DETH_564_146+174","","","","","","","DE_5000","",,,,,
"106","DE",6558,5370,"DEDP_TH8802","Triebes",2494,50.66642,12.01499,"115","","101",6,"123","DETH_5664_0+17","","","","","","","DE_5000","",,,,,
"106","DE",6559,5371,"DEDP_TH9123","Unstrut",2483,51.36255,11.28492,"115","","101",6,"123","DETH_56472+0+27","","","","","","","DE_5000","",,,,,
"106","DE",6560,5372,"DEDP_TH9143","Helme",2481,51.44833,10.95388,"115","","101",6,"123","DETH_5648_39+81","","","","","","","DE_5000","",,,,,
"106","DE",6561,5373,"DEDP_TH9145","Flutgraben",2483,51.34932,11.11259,"115","","101",6,"123","DETH_56472+0+27","","","","","","","DE_5000","",,,,,
"106","DE",6562,5374,"DEDP_TH9146","Schambach",2482,51.14955,10.85903,"115","","101",6,"123","DETH_56432_0+17","","","","","","","DE_5000","",,,,,
"106","DE",6563,5375,"DEDP_TH9147","Helbe",2483,51.22586,10.95463,"115","","101",6,"123","DETH_5644+0+36","","","","","","","DE_5000","",,,,,
"106","DE",6564,5376,"DEDP_TH9149","Unstrut",2482,51.15705,10.59053,"115","","101",6,"123","DETH_56418+0+14","","","","","","","DE_5000","",,,,,
"106","DE",6565,5377,"DEDP_TH9150","Unstrut",2482,51.12342,10.8341,"115","","101",6,"123","DETH_564_104+146","","","","","","","DE_5000","",,,,,
"106","DE",6566,5378,"DEDP_TH9151","Unstrut",2482,51.2737,10.41693,"115","","101",6,"123","DETH_564_146+174","","","","","","","DE_5000","",,,,,
"106","DE",6567,5379,"DEDP_TH9164","Seebach",2482,51.15917,10.6019,"115","","101",6,"123","DETH_56416+0+12","","","","","","","DE_5000","",,,,,
"106","DE",6568,5380,"DEDP_TH9183","Unstrut",2483,51.31736,11.1931,"115","","101",6,"123","DETH_564_42+104","","","","","","","DE_5000","",,,,,
"106","DE",6569,5381,"DEDP_TH9184","Unstrut",2483,51.28574,11.44206,"115","","101",6,"123","DETH_564_42+104","","","","","","","DE_5000","",,,,,
"106","DE",6570,5382,"DEDP_TH9185","Flutkanal",2483,51.2723,11.41941,"115","","101",6,"123","DETH_56492_2+19","","","","","","","DE_5000","",,,,,
"106","DE",6571,5383,"DEDP_TH9187","Weiße Elster",2494,50.75105,12.14772,"115","","101",6,"123","DETH_566_120+153","","","","","","","DE_5000","",,,,,
"106","DE",6572,5384,"DEDP_TH9188","Gleise",2492,50.96118,11.71049,"115","","101",6,"123","DETH_56376_0_16","","","","","","","DE_5000","",,,,,
"106","DE",6573,5385,"DEDP_TH9189","Rinne",2491,50.67547,11.15718,"115","","101",6,"123","DETH_56328_0+20","","","","","","","DE_5000","",,,,,
"106","DE",6574,5386,"DEDP_TH9190","Lemnitz",2493,50.44255,11.64879,"115","","101",6,"123","DETH_56172+0+8","","","","","","","DE_5000","",,,,,
"106","DE",6592,5404,"DEDP_TH9703","Werra",2482,51.08185,10.47759,"115","","101",6,"123","DETH_41_68+129","","","","","","","DE_4000","",,,,,
"106","DE",6593,5405,"DEDP_TH9705","Milz",2487,50.37447,10.52345,"115","","101",6,"123","DEBY24412_6691+32966_B","","","","","","","DE_2000","",,,,,
"106","DE",6594,5406,"DEDP_TH9723","Lichte",2491,50.5198,11.16122,"115","","101",6,"123","DETH_56324_0+17","","","","","","","DE_5000","",,,,,
"106","DE",6595,5407,"DEDP_TH9725","Schleuse",2487,50.49927,10.7501,"115","","101",6,"123","DETH_4116_0+13","","","","","","","DE_4000","",,,,,
"106","DE",6596,5408,"DEDP_TH9743","Werra",2487,50.51305,10.60697,"115","","101",6,"123","DETH_41_222+261","","","","","","","DE_4000","",,,,,
"106","DE",6597,5409,"DEDP_TH9763","Rodach",2487,50.25316,10.81344,"115","","101",6,"123","DETH_241662","","","","","","","DE_2000","",,,,,
"106","DE",6598,5410,"DEDP_TH9963","Triebesbach",2494,50.69073,12.02184,"115","","101",6,"123","DETH_5664_0+17","","","","","","","DE_5000","",,,,,
"106","EE",6599,5411,"EEHA021","Loksa",2525,59.589,25.699,"113","","97",,"123","EE_3","","","","","","","EE1","",,,,,
"106","EE",6600,5412,"EEHA022","Paldiski",2525,59.341,24.062,"113","","97",,"123","EE_6","","","","","","","EE1","",,,,,
"106","EE",6601,5413,"EEHA048","Kose",2525,59.193,25.163,"115","","97",,"123","EE108920_2","","","","","","","EE1","",,,,,
"106","EE",6602,5414,"EEHA049","Loo",2525,59.428,24.939,"115","","97",,"123","EE108920_4","","","","","","","EE1","",,,,,
"106","EE",6603,5415,"EEHA053","Jüri",2525,59.367,24.946,"115","","97",,"123","EE108920_4","","","","","","","EE1","",,,,,
"106","EE",6604,5416,"EEHA071","Kehra",2525,59.344,25.34,"115","","97",,"123","EE108350_3","","","","","","","EE1","",,,,,
"106","EE",6605,5417,"EEHA093","Keila",2525,59.316,24.433,"115","","97",,"123","EE109610_2","","","","","","","EE1","",,,,,
"106","EE",6606,5418,"EEHA127","Maardu",2525,59.475,24.983,"115","","97",,"123","EE108910_1","","","","","","","EE1","",,,,,
"106","EE",6607,5419,"EEHI004","Röösna",2526,59.019,22.737,"113","","97",,"123","EE_7","","","","","","","EE1","",,,,,
"106","EE",6608,5420,"EEHI033","Sõnajala",2526,58.988,22.722,"115","","97",,"123","EE116390_1","","","","","","","EE1","",,,,,
"106","EE",6609,5421,"EEIV001","Kohtla-Järve",2528,59.466,27.2,"113","","97",,"123","EE_1","","","","","","","EE2","",,,,,
"106","EE",6610,5422,"EEIV036","Ahtme",2528,59.327,27.445,"115","","97",,"123","EE106700_1","","","","","","","EE2","",,,,,
"106","LU",10637,9449,"LU_STEP_124_B001","Grevenmacher",3082,49.68741,6.454294,"115","","97",,"123","","","","","","","","","",,,,,
"106","LU",10638,9450,"LU_STEP_130_B001","Bous",3082,49.55434,6.34204,"115","","97",,"123","I-5","","","","","L203030A","","2000","",,,,,
"106","LU",10639,9451,"LU_STEP_134_B002","Mondorf",3082,49.49307,6.283436,"115","","97",,"123","I-6","","","","","L200030A","","2000","",,,,,
"106","LU",10640,9452,"LU_STEP_136_B001","Remich",3082,49.51097,6.36047,"115","","97",,"123","","","","","","","","","",,,,,
"106","LU",10641,9453,"LU_STEP_202_B001","Clemency",3082,49.60327,5.879065,"115","","97",,"123","VI-10","","","","","L105032A","","2000","",,,,,
"106","LU",10642,9454,"LU_STEP_205_B001","Hobscheid",3082,49.68401,5.922514,"115","","97",,"123","VI-10","","","","","L105030A","","2000","",,,,,
"106","LU",10643,9455,"LU_STEP_206_B001","Kehlen",3082,49.65472,6.023351,"115","","97",,"123","VI-12","","","","","L104032A","","2000","",,,,,
"106","LU",10644,9456,"LU_STEP_208_B001","Kopstal",3082,49.67228,6.078976,"115","","97",,"123","VI-11","","","","","L104030A","","2000","",,,,,
"106","LU",10645,9457,"LU_STEP_209_B001","Mamer",3082,49.62423,6.039619,"115","","97",,"123","VI-12","","","","","L104030A","","2000","",,,,,
"106","LU",10646,9458,"LU_STEP_211_B001","Steinfort",3082,49.66367,5.908488,"115","","97",,"123","VI-10","","","","","L105030A","","2000","",,,,,
"106","LU",10647,9459,"LU_STEP_301_B001","Bettembourg",3082,49.5218,6.115291,"115","","97",,"123","VI-4.1","","","","","L100011A","","2000","",,,,,
"106","LU",10648,9460,"LU_STEP_302_B001","Differdange",3082,49.53058,5.899106,"115","","97",,"123","VII-1.1","","","","","L300030A","","7000","",,,,,
"106","LU",10649,9461,"LU_STEP_305_B001","Frisange",3082,49.51567,6.23364,"115","","97",,"123","I-6","","","","","L200030A","","2000","",,,,,
"106","LU",10650,9462,"LU_STEP_309_B001","Pétange",3082,49.55609,5.853774,"115","","97",,"123","VII-1.1","","","","","L300030A","","7000","",,,,,
"106","LU",10651,9463,"LU_STEP_310_B001","Reckange/Mess",3082,49.55605,6.008037,"115","","97",,"123","VI-4.1","","","","","L101030A","","2000","",,,,,
"106","LU",10652,9464,"LU_STEP_314_B001","Esch/Schifflange",3082,49.51315,6.01682,"115","","97",,"123","VI-4.1","","","","","L100011A","","2000","",,,,,
"106","LU",10653,9465,"LU_STEP_403_B001","Hesperange",3082,49.58474,6.14703,"115","","97",,"123","VI-3","","","","","L100011A","","2000","",,,,,
"106","NL",10670,9482,"NLDP01010","DISCHARGE POINT  UWWTP TER APEL",3111,52.88095,7.09775,"115","","97",,"123","","","","","","28160","1","E","",,,,,
"106","NL",10671,9483,"NLDP01011","DISCHARGE POINT  UWWTP UITHUIZERMEEDEN",3111,53.41045,6.738224,"115","","97",,"123","","","","","","24181","5","R","",,,,,
"106","NL",10672,9484,"NLDP01013","DISCHARGE POINT  UWWTP DE WILP",3111,53.12011,6.258568,"115","","97",,"123","","","","","","28668","5","R","",,,,,
"106","NL",10673,9485,"NLDP01014","DISCHARGE POINT  UWWTP BOURTANGE",3111,53.0117,7.192315,"115","","97",,"123","","","","","","28231","1","E","",,,,,
"106","NL",10674,9486,"NLDP01015","DISCHARGE POINT  UWWTP FINSTERWOLDE",3111,53.18409,7.082783,"115","","97",,"123","","","","","","24962","1","E","",,,,,
"106","NL",10675,9487,"NLDP01016","DISCHARGE POINT  UWWTP UITHUIZEN",3111,53.39855,6.676199,"115","","97",,"123","","","","","","24177","5","R","",,,,,
"106","NL",10676,9488,"NLDP01017","DISCHARGE POINT  UWWTP SLOCHTEREN",3111,53.22381,6.790796,"115","","97",,"123","","","","","","24604","1","E","",,,,,
"106","NL",10677,9489,"NLDP01019","DISCHARGE POINT  UWWTP VLAGTWEDDE",3111,53.04183,7.099603,"115","","97",,"123","","","","","","24923","1","E","",,,,,
"106","NL",10678,9490,"NLDP01022","DISCHARGE POINT  UWWTP HAREN",3111,53.18067,6.627816,"115","","97",,"123","","","","","","28005","1","E","",,,,,
"106","NL",10679,9491,"NLDP01023","DISCHARGE POINT  UWWTP SELLINGEN",3111,52.94744,7.161376,"115","","97",,"123","","","","","","28160","1","E","",,,,,
"106","NL",10680,9492,"NLDP01024","DISCHARGE POINT  UWWTP ULRUM",3111,53.35227,6.338359,"115","","97",,"123","","","","","","24015","5","R","",,,,,
"106","NL",10681,9493,"NLDP01025","DISCHARGE POINT  UWWTP ZUIDHORN",3111,53.25214,6.384107,"115","","97",,"123","","","","","","24134","5","R","",,,,,
"106","NL",10682,9494,"NLDP01026","DISCHARGE POINT  UWWTP HOOGEZAND",3111,53.17188,6.774154,"115","","97",,"123","","","","","","28005","1","E","",,,,,
"106","NL",10683,9495,"NLDP01027","DISCHARGE POINT  UWWTP OUDE PEKELA",3111,53.11748,7.024899,"115","","97",,"123","","","","","","24925","1","E","",,,,,
"106","NL",10684,9496,"NLDP01028","DISCHARGE POINT  UWWTP ONDERDENDAM",3111,53.32841,6.593035,"115","","97",,"123","","","","","","24082","5","R","",,,,,
"106","NL",10685,9497,"NLDP01029","DISCHARGE POINT  UWWTP LEEK",3111,53.15252,6.366864,"115","","97",,"123","","","","","","28588","5","R","",,,,,
"106","DE",6474,5286,"DEDP_ST153701000001","Friedrichskanal",2455,52.44929,11.19465,"115","","101",6,"123","DEST_MEL03OW03-00","","","","","","","DE_5000","",,,,,
"106","DE",6475,5287,"DEDP_ST153701000002","Milde",2455,52.53906,11.38786,"115","","101",6,"123","DEST_MEL05OW04-00","","","","","","","DE_5000","",,,,,
"106","DE",6476,5288,"DEDP_ST153701000003","Jeetze",2455,52.63367,11.07902,"115","","101",6,"123","DEST_MEL06OW03-00","","","","","","","DE_5000","",,,,,
"106","DE",6477,5289,"DEDP_ST153701000005","Jeetze",2455,52.87532,11.15674,"115","","101",6,"123","DEST_MEL06OW01-00","","","","","","","DE_5000","",,,,,
"106","DE",6478,5290,"DEDP_ST153701000006","Flötgraben",2451,52.84175,11.46865,"115","","101",6,"123","DEST_MEL06OW19-00","","","","","","","DE_5000","",,,,,
"106","DE",6479,5291,"DEDP_ST153701000021","Nonnenbach",2455,52.75326,10.88751,"115","","101",6,"123","DEST_MEL06OW14-00","","","","","","","DE_5000","",,,,,
"106","DE",6480,5292,"DEDP_ST153701000033","Purnitz",2455,52.71479,11.1994,"115","","101",6,"123","DEST_MEL06OW07-00","","","","","","","DE_5000","",,,,,
"106","DE",6481,5293,"DEDP_ST153701000038","Kakerb.Mühlgr.",2455,52.67541,11.28084,"115","","101",6,"123","DEST_MEL05OW14-00","","","","","","","DE_5000","",,,,,
"106","DE",6482,5294,"DEDP_TH11363","Erlbach",2494,50.83372,11.94907,"115","","101",6,"123","DETH_56652_0+15","","","","","","","DE_5000","",,,,,
"106","DE",6483,5295,"DEDP_TH12124","Orla",2493,50.73722,11.85713,"115","","101",6,"123","DETH_5634_11+34","","","","","","","DE_5000","",,,,,
"106","DE",6484,5296,"DEDP_TH19807","Schwarza",2489,50.84876,11.30344,"115","","101",6,"123","DETH_5638_0+92","","","","","","","DE_5000","",,,,,
"106","DE",6485,5297,"DEDP_TH20107","Lossa",2486,51.15481,11.26955,"115","","101",6,"123","DETH_56436_0+39","","","","","","","DE_5000","",,,,,
"106","DE",6486,5298,"DEDP_TH20447","Lossa",2489,51.05795,11.36801,"115","","101",6,"123","DETH_56436_0+39","","","","","","","DE_5000","",,,,,
"106","DE",6487,5299,"DEDP_TH20787","Gramme",2486,51.01538,11.14776,"115","","101",6,"123","DETH_56434_0+33","","","","","","","DE_5000","",,,,,
"106","DE",6488,5300,"DEDP_TH20827","Sächsische Helbe",2486,51.20279,11.08708,"115","","101",6,"123","DETH_5644+0+36","","","","","","","DE_5000","",,,,,
"106","DE",6489,5301,"DEDP_TH21729","Weiße Elster",2494,50.85749,12.14124,"115","","101",6,"123","DETH_566512+0+8","","","","","","","DE_5000","",,,,,
"106","DE",6507,5319,"DEDP_TH45056","Mahlgera",2486,51.11182,10.94814,"115","","101",6,"123","DETH_5642_0+29","","","","","","","DE_5000","",,,,,
"106","DE",6508,5320,"DEDP_TH45059","Werra",2497,51.13017,10.22338,"115","","101",6,"123","DETH_41_68+129","","","","","","","DE_4000","",,,,,
"106","DE",6509,5321,"DEDP_TH45711","Ulster",2497,50.81193,10.15142,"115","","101",6,"123","DETH_414_0+49","","","","","","","DE_4000","",,,,,
"106","DE",6510,5322,"DEDP_TH45712","Werra",2487,50.41632,10.84087,"115","","101",6,"123","DETH_41_261+280","","","","","","","DE_4000","",,,,,
"106","DE",6511,5323,"DEDP_TH46178","Loquitz",2491,50.52925,11.36591,"115","","101",6,"123","DETH_562_15+30","","","","","","","DE_5000","",,,,,
"106","DE",6512,5324,"DEDP_TH51107","Schwarza",2488,50.58945,11.0281,"115","","101",6,"123","DETH_5632_17+44","","","","","","","DE_5000","",,,,,
"106","DE",6513,5325,"DEDP_TH52602","Ilm",2488,50.70914,11.02372,"115","","101",6,"123","DETH_5638_0+92","","","","","","","DE_5000","",,,,,
"106","DE",6514,5326,"DEDP_TH53306","Itz",2490,50.38438,11.0127,"115","","101",6,"123","DETH_2416_53+66","","","","","","","DE_2000","",,,,,
"106","DE",6515,5327,"DEDP_TH53307","Steinach",2490,50.41823,11.17454,"115","","101",6,"123","DETH_24146_17+50","","","","","","","DE_2000","",,,,,
"106","DE",6516,5328,"DEDP_TH53308","Werra",2497,50.82197,10.01287,"115","","101",6,"123","DETH_41394_0+14","","","","","","","DE_4000","",,,,,
"106","DE",6517,5329,"DEDP_TH53309","Steinach",2490,50.4568,11.15227,"115","","101",6,"123","DETH_24146_17+50","","","","","","","DE_2000","",,,,,
"106","DE",6518,5330,"DEDP_TH8561","Gerstenbach",2495,51.0437,12.44495,"115","","101",6,"123","DETH_56666_0+25","","","","","","","DE_5000","",,,,,
"106","DE",6519,5331,"DEDP_TH8562","Heressener Bach /Ilm",2489,51.04137,11.53155,"115","","101",6,"123","DETH_5638_0+92","","","","","","","DE_5000","",,,,,
